f,a,x,y,v,x_abs,y_abs,second
16,15,0.5071295499801636,0.5644069314002991,0.1031196117401123,0.24240792489051818,0.4797458916902542,0.26940489451476796
16,12,0.40821126103401184,0.2867862582206726,0.9999507665634155,0.19512498277425766,0.24376831948757172,0.26940489451476796
16,11,0.4800969958305359,0.2892758250236511,0.9985772371292114,0.22948636400699615,0.24588445127010344,0.26940489451476796
17,28,0.41535577178001404,0.8984914422035217,0.8641490936279297,0.19854005891084672,0.7637177258729935,0.28624270042194094
17,27,0.4182804822921753,0.8881590366363525,0.4514130651950836,0.1999380705356598,0.7549351811408996,0.28624270042194094
17,24,0.45028358697891235,0.5802469253540039,0.9990721344947815,0.2152355545759201,0.4932098865509033,0.28624270042194094
17,23,0.4922640919685364,0.5747372508049011,0.9975346922874451,0.2353022359609604,0.48852666318416593,0.28624270042194094
17,16,0.49345242977142334,0.5987386107444763,0.9488158822059631,0.23587026143074036,0.5089278191328048,0.28624270042194094
17,15,0.50697922706604,0.5628301501274109,0.09865332394838333,0.24233607053756714,0.47840562760829924,0.28624270042194094
17,12,0.40941667556762695,0.28651162981987,0.9999487996101379,0.1957011709213257,0.2435348853468895,0.28624270042194094
17,11,0.4803040623664856,0.288409948348999,0.9984961748123169,0.22958534181118012,0.24514845609664918,0.28624270042194094
18,28,0.41961026191711426,0.8974389433860779,0.8678228259086609,0.20057370519638063,0.7628231018781662,0.30308050632911393
18,27,0.4184650480747223,0.8862445950508118,0.4579722583293915,0.20002629297971725,0.75330790579319,0.30308050632911393
18,24,0.45065414905548096,0.578501284122467,0.999068558216095,0.2154126832485199,0.49172609150409696,0.30308050632911393
18,23,0.49241432547569275,0.5732882618904114,0.9975233674049377,0.23537404757738115,0.48729502260684965,0.30308050632911393
18,16,0.4934796392917633,0.598250687122345,0.9491585493087769,0.23588326758146286,0.5085130840539932,0.30308050632911393
18,15,0.5059462785720825,0.5627458691596985,0.09496625512838364,0.24184232115745544,0.47833398878574374,0.30308050632911393
18,12,0.4102144241333008,0.2857653498649597,0.9999479651451111,0.19608249473571776,0.24290054738521577,0.30308050632911393
18,11,0.48029884696006775,0.2875525653362274,0.9984577894210815,0.22958284884691238,0.2444196805357933,0.30308050632911393
19,28,0.42529746890068054,0.8961597681045532,0.8721534013748169,0.2032921901345253,0.7617358028888702,0.3199183122362869
19,27,0.42065051198005676,0.8826210498809814,0.4686412811279297,0.20107094472646714,0.7502278923988343,0.3199183122362869
19,24,0.4505605697631836,0.5779346227645874,0.9990558624267578,0.21536795234680176,0.4912444293498993,0.3199183122362869
19,23,0.49334707856178284,0.5729599595069885,0.9974963068962097,0.23581990355253218,0.48701596558094024,0.3199183122362869
19,16,0.4934915006160736,0.5979976654052734,0.9488252997398376,0.23588893729448318,0.5082980155944824,0.3199183122362869
19,15,0.5059526562690735,0.5619446039199829,0.09139376878738403,0.24184536969661713,0.47765291333198545,0.3199183122362869
19,12,0.41073542833328247,0.2854081094264984,0.999945342540741,0.19633153474330903,0.24259689301252366,0.3199183122362869
19,11,0.480552613735199,0.2871055603027344,0.9983808994293213,0.2297041493654251,0.24403972625732423,0.3199183122362869
20,28,0.42394763231277466,0.8949795961380005,0.8713343739509583,0.2026469682455063,0.7607326567173004,0.3367561181434599
20,27,0.4208693206310272,0.8828275203704834,0.470546692609787,0.201175535261631,0.7504033923149109,0.3367561181434599
20,24,0.45050689578056335,0.5775353908538818,0.9990373253822327,0.2153422961831093,0.49090508222579954,0.3367561181434599
20,23,0.4934643805027008,0.5724645256996155,0.9974759817123413,0.235875973880291,0.48659484684467313,0.3367561181434599
20,16,0.49356862902641296,0.5979649424552917,0.9482187032699585,0.2359258046746254,0.5082702010869979,0.3367561181434599
20,15,0.5059431791305542,0.5619868040084839,0.08752550184726715,0.24184083962440492,0.4776887834072113,0.3367561181434599
20,12,0.4109584093093872,0.28526386618614197,0.9999434351921082,0.19643811964988708,0.24247428625822068,0.3367561181434599
20,11,0.480750173330307,0.2866668105125427,0.9983134269714355,0.22979858285188676,0.24366678893566132,0.3367561181434599
21,28,0.4230421483516693,0.8946726322174072,0.8722230792045593,0.20221414691209794,0.7604717373847961,0.3535939240506329
21,27,0.4212149977684021,0.8829931616783142,0.4795059263706207,0.2013407689332962,0.750544187426567,0.3535939240506329
21,24,0.44921961426734924,0.5770664811134338,0.9990273714065552,0.21472697561979293,0.4905065089464188,0.3535939240506329
21,23,0.4916272461414337,0.5720064640045166,0.9974951148033142,0.23499782365560531,0.4862054944038391,0.3535939240506329
21,16,0.4937060475349426,0.5979641675949097,0.9473444223403931,0.23599149072170258,0.5082695424556732,0.3535939240506329
21,15,0.5032883286476135,0.5619244575500488,0.08383690565824509,0.24057182109355926,0.4776357889175415,0.3535939240506329
21,12,0.41131505370140076,0.28529268503189087,0.9999403357505798,0.19660859566926955,0.24249878227710725,0.3535939240506329
21,11,0.480650931596756,0.28669705986976624,0.9982785582542419,0.22975114530324936,0.2436925008893013,0.3535939240506329
22,28,0.4224967658519745,0.8950461149215698,0.8734661936759949,0.2019534540772438,0.7607891976833343,0.37043172995780593
22,27,0.4214981496334076,0.8828216791152954,0.486895889043808,0.20147611552476882,0.7503984272480011,0.37043172995780593
22,24,0.4469560980796814,0.576894998550415,0.9990156292915344,0.2136450148820877,0.4903607487678528,0.37043172995780593
22,23,0.4904675781726837,0.5718855261802673,0.9975048303604126,0.23444350236654282,0.48610269725322724,0.37043172995780593
22,16,0.4937388598918915,0.5979232788085938,0.9468190670013428,0.23600717502832413,0.5082347869873047,0.37043172995780593
22,15,0.5015501976013184,0.5619558095932007,0.08105853945016861,0.23974099445343017,0.4776624381542206,0.37043172995780593
22,12,0.41191864013671875,0.28570517897605896,0.9999372959136963,0.19689710998535156,0.24284940212965012,0.37043172995780593
22,11,0.4805704653263092,0.2869199514389038,0.9982516765594482,0.2297126824259758,0.24388195872306823,0.37043172995780593
23,28,0.42363011837005615,0.89532071352005,0.8758875727653503,0.20249519658088683,0.7610226064920426,0.3872695358649789
23,27,0.42163681983947754,0.881879448890686,0.494057834148407,0.20154239988327027,0.7495975315570831,0.3872695358649789
23,24,0.44590839743614197,0.5769064426422119,0.9990134239196777,0.21314421397447586,0.49037047624588015,0.3872695358649789
23,23,0.4887126386165619,0.5719775557518005,0.9975236654281616,0.23360464125871658,0.48618092238903043,0.3872695358649789
23,16,0.49377942085266113,0.5979224443435669,0.9467808604240417,0.23602656316757203,0.5082340776920319,0.3872695358649789
23,15,0.5009105205535889,0.5633794069290161,0.0788029208779335,0.2394352288246155,0.4788724958896637,0.3872695358649789
23,12,0.41228747367858887,0.28584161400794983,0.999934732913971,0.19707341241836548,0.24296537190675735,0.3872695358649789
23,11,0.47971391677856445,0.28707483410835266,0.9982309937477112,0.2293032522201538,0.24401360899209976,0.3872695358649789
24,28,0.4232134222984314,0.8955088257789612,0.8766327500343323,0.2022960158586502,0.761182501912117,0.4041073417721519
24,27,0.42179036140441895,0.8820079565048218,0.49557623267173767,0.20161579275131225,0.7497067630290986,0.4041073417721519
24,24,0.4460766315460205,0.5770453810691833,0.9990041255950928,0.2132246298789978,0.49048857390880585,0.4041073417721519
24,23,0.4879656732082367,0.5720177292823792,0.9975179433822632,0.23324759179353713,0.4862150698900223,0.4041073417721519
24,16,0.49384400248527527,0.5978768467903137,0.9467443823814392,0.23605743318796157,0.5081953197717667,0.4041073417721519
24,15,0.50017249584198,0.5642905831336975,0.0766892358660698,0.23908245301246642,0.4796469956636429,0.4041073417721519
24,12,0.4124685823917389,0.2858809232711792,0.9999327659606934,0.1971599823832512,0.24299878478050232,0.4041073417721519
24,11,0.47809064388275146,0.2870962917804718,0.9982157349586487,0.2285273277759552,0.24403184801340103,0.4041073417721519
25,28,0.4234531819820404,0.8956865668296814,0.8785655498504639,0.2024106209874153,0.7613335818052291,0.4209451476793249
25,27,0.42214858531951904,0.8820396065711975,0.49994587898254395,0.2017870237827301,0.7497336655855179,0.4209451476793249
25,24,0.44596174359321594,0.5774518847465515,0.9990145564079285,0.21316971343755722,0.4908341020345688,0.4209451476793249
25,23,0.48796191811561584,0.5728409886360168,0.9975678324699402,0.2332457968592644,0.48691484034061433,0.4209451476793249
25,16,0.4939417541027069,0.5978744029998779,0.9473108053207397,0.2361041584610939,0.5081932425498963,0.4209451476793249
25,15,0.5002279877662659,0.5664540529251099,0.0773044303059578,0.23910897815227508,0.4814859449863434,0.4209451476793249
25,12,0.411612868309021,0.2858337163925171,0.9999319911003113,0.19675095105171203,0.24295865893363952,0.4209451476793249
25,11,0.4751291275024414,0.28727948665618896,0.9982476234436035,0.227111722946167,0.24418756365776062,0.4209451476793249
26,28,0.4233434498310089,0.8954383134841919,0.879234254360199,0.20235816901922227,0.7611225664615631,0.4377829535864979
26,27,0.4232282042503357,0.8824059367179871,0.5058417916297913,0.20230308163166047,0.750045046210289,0.4377829535864979
26,24,0.44595867395401,0.5779168009757996,0.9990378022193909,0.21316824615001678,0.4912292808294296,0.4377829535864979
26,23,0.48914921283721924,0.5738699436187744,0.997662365436554,0.2338133237361908,0.48778945207595825,0.4377829535864979
26,16,0.4941914975643158,0.5978561043739319,0.9478598237037659,0.23622353583574296,0.5081776887178421,0.4377829535864979
26,15,0.5004698634147644,0.5670676827430725,0.07992970198392868,0.23922459471225738,0.48200753033161164,0.4377829535864979
26,12,0.40935346484184265,0.2858297824859619,0.999932050704956,0.19567095619440078,0.24295531511306762,0.4377829535864979
26,11,0.4751623272895813,0.28809666633605957,0.9983075261116028,0.22712759244441985,0.24488216638565063,0.4377829535864979
27,28,0.4237046241760254,0.8954698443412781,0.879670262336731,0.20253081035614012,0.7611493676900863,0.45462075949367087
27,27,0.42411550879478455,0.8829638957977295,0.5093600153923035,0.20272721320390702,0.75051931142807,0.45462075949367087
27,24,0.4458632469177246,0.5785588026046753,0.9990589022636414,0.21312263202667237,0.491774982213974,0.45462075949367087
27,23,0.4894702434539795,0.5751591324806213,0.9977436661720276,0.2339667763710022,0.48888526260852816,0.45462075949367087
27,16,0.49480363726615906,0.5978359580039978,0.9481959939002991,0.23651613861322404,0.5081605643033982,0.45462075949367087
27,15,0.5010932683944702,0.5670621395111084,0.08191744238138199,0.23952258229255677,0.48200281858444216,0.45462075949367087
27,12,0.407184362411499,0.2858985364437103,0.999932050704956,0.19463412523269652,0.24301375597715377,0.45462075949367087
27,11,0.4752003252506256,0.28865379095077515,0.998357892036438,0.22714575546979904,0.24535572230815889,0.45462075949367087
28,28,0.4226016700267792,0.8952921032905579,0.8801047801971436,0.20200359827280046,0.7609982877969742,0.4714585654008439
28,27,0.42406347393989563,0.8840128779411316,0.5153959393501282,0.2027023405432701,0.7514109462499619,0.4714585654008439
28,24,0.4456633925437927,0.5791955590248108,0.9990836381912231,0.21302710163593291,0.4923162251710892,0.4714585654008439
28,23,0.4888973832130432,0.5762856602668762,0.9978439807891846,0.23369294917583466,0.4898428112268448,0.4714585654008439
28,16,0.49576807022094727,0.5979019999504089,0.9479835629463196,0.23697713756561278,0.5082166999578476,0.4714585654008439
28,15,0.5009475946426392,0.5670753121376038,0.08364452421665192,0.2394529502391815,0.4820140153169632,0.4714585654008439
28,12,0.4064103960990906,0.2860089838504791,0.999932587146759,0.1942641693353653,0.24310763627290727,0.4714585654008439
28,11,0.4741784334182739,0.289020836353302,0.9984175562858582,0.22665729117393493,0.2456677109003067,0.4714585654008439
29,28,0.42214110493659973,0.8948975205421448,0.8794079422950745,0.20178344815969468,0.7606628924608231,0.4882963713080169
29,27,0.4239555597305298,0.8845650553703308,0.515568733215332,0.20265075755119324,0.7518802970647812,0.4882963713080169
29,24,0.4456607401371002,0.5794153809547424,0.9990973472595215,0.2130258337855339,0.4925030738115311,0.4882963713080169
29,23,0.48837366700172424,0.5767096877098083,0.9979062080383301,0.2334426128268242,0.4902032345533371,0.4882963713080169
29,16,0.4969906210899353,0.5979031324386597,0.947762668132782,0.2375615168809891,0.5082176625728607,0.4882963713080169
29,15,0.5008383989334106,0.5670188069343567,0.08499360084533691,0.23940075469017028,0.4819659858942032,0.4882963713080169
29,12,0.4061594009399414,0.2860223650932312,0.9999325275421143,0.194144193649292,0.24311901032924652,0.4882963713080169
29,11,0.4728401005268097,0.289239764213562,0.9984517097473145,0.22601756805181503,0.2458537995815277,0.4882963713080169
30,28,0.4211646020412445,0.8949710726737976,0.8795894980430603,0.20131667977571488,0.760725411772728,0.5051341772151898
