f,a,x,y,v
131,24,0.48003384470939636,0.5050445199012756,0.9986224174499512
131,23,0.5087377429008484,0.5126096606254578,0.999767541885376
131,16,0.48152637481689453,0.4366743564605713,0.21575115621089935
131,15,0.5040866732597351,0.34035366773605347,0.9985533952713013
131,12,0.5126309394836426,0.23676513135433197,0.9987264275550842
131,11,0.5266795754432678,0.23098042607307434,0.999998152256012
132,28,0.435112327337265,0.8774033784866333,0.9511715173721313
132,27,0.5585536956787109,0.9013766050338745,0.9969723224639893
132,24,0.47803497314453125,0.5075217485427856,0.9986588358879089
132,23,0.49987927079200745,0.5137588381767273,0.9997435212135315
132,16,0.48307597637176514,0.43468573689460754,0.1971234381198883
132,15,0.4984474182128906,0.34072309732437134,0.9984250664710999
132,12,0.5092215538024902,0.23852907121181488,0.9987511038780212
132,11,0.5194600224494934,0.23185938596725464,0.9999979138374329
133,28,0.425568163394928,0.8881359696388245,0.9544129371643066
133,27,0.5573148727416992,0.9011306762695312,0.9968148469924927
133,24,0.4732913672924042,0.5124585628509521,0.9986149072647095
133,23,0.4916636049747467,0.5146155953407288,0.9996839761734009
133,16,0.48267853260040283,0.4328172504901886,0.18101955950260162
133,15,0.48914864659309387,0.34293079376220703,0.9982275366783142
133,12,0.5057958960533142,0.24512434005737305,0.9987530708312988
133,11,0.5097077488899231,0.2335507720708847,0.9999971985816956
134,28,0.41854551434516907,0.8922058343887329,0.9558937549591064
134,27,0.5559282898902893,0.9011105895042419,0.9965200424194336
134,24,0.4714709520339966,0.513035237789154,0.9985020756721497
134,23,0.4850178062915802,0.5143192410469055,0.9996193647384644
134,16,0.48141998052597046,0.43148091435432434,0.1662500947713852
134,15,0.48040255904197693,0.34444886445999146,0.9980223774909973
134,12,0.5020756125450134,0.2484169602394104,0.9987260103225708
134,11,0.4990185499191284,0.23338113725185394,0.9999966621398926
135,28,0.4200441539287567,0.8952761888504028,0.9553802013397217
135,27,0.5558804273605347,0.9010499119758606,0.996320366859436
135,24,0.46593865752220154,0.5125996470451355,0.9984578490257263
135,23,0.4766792356967926,0.5141392946243286,0.9995970726013184
135,16,0.47022920846939087,0.43101736903190613,0.15384441614151
135,15,0.4749309718608856,0.3441236615180969,0.997971773147583
135,12,0.4959461987018585,0.2515380084514618,0.9987258911132812
135,11,0.49238693714141846,0.23324507474899292,0.9999966621398926
136,28,0.41615816950798035,0.8963342905044556,0.9568425416946411
136,27,0.5549877882003784,0.8993700742721558,0.9962849617004395
136,24,0.45808282494544983,0.5178360939025879,0.9984976649284363
136,23,0.4706834554672241,0.5171936750411987,0.9995975494384766
136,16,0.4612373411655426,0.42987188696861267,0.14186596870422363
136,15,0.4677600860595703,0.3468438386917114,0.9978135228157043
136,12,0.48686400055885315,0.25617799162864685,0.9987651705741882
136,11,0.4866770803928375,0.2362697422504425,0.999996542930603
137,28,0.41761457920074463,0.8955062031745911,0.9573974609375
137,27,0.5487521886825562,0.8887270092964172,0.996299684047699
137,24,0.4560926854610443,0.5165215730667114,0.9985600709915161
137,23,0.4606249928474426,0.5165971517562866,0.9996092319488525
137,16,0.4551146626472473,0.4296914041042328,0.1324211061000824
137,15,0.45842042565345764,0.3527316153049469,0.997687816619873
137,12,0.4835691750049591,0.25757235288619995,0.9988497495651245
137,11,0.47703349590301514,0.23619875311851501,0.9999966025352478
138,28,0.42625662684440613,0.8847754597663879,0.9575957655906677
138,27,0.5371502041816711,0.8761961460113525,0.9961994886398315
138,24,0.4492325782775879,0.5162798166275024,0.9986787438392639
138,23,0.45463642477989197,0.5141460299491882,0.9996381998062134
138,16,0.44283345341682434,0.4309849441051483,0.124626025557518
138,15,0.45379510521888733,0.3521806597709656,0.9975302815437317
138,12,0.4749721884727478,0.256966769695282,0.9989447593688965
138,11,0.4720492362976074,0.2359941154718399,0.9999967813491821
139,28,0.4193763732910156,0.891274094581604,0.9495605230331421
139,27,0.523826003074646,0.8589211702346802,0.9954239726066589
139,24,0.4467839002609253,0.5154572129249573,0.9987874031066895
139,23,0.44310933351516724,0.5109621286392212,0.9996643662452698
139,16,0.4404624402523041,0.43012556433677673,0.11665767431259155
139,15,0.44731107354164124,0.35168710350990295,0.9971955418586731
139,12,0.46940794587135315,0.25681358575820923,0.9990346431732178
139,11,0.4649350345134735,0.235971137881279,0.9999968409538269
140,28,0.4225158989429474,0.8927164077758789,0.9430687427520752
140,27,0.5083005428314209,0.841833770275116,0.9950942993164062
140,24,0.4344598948955536,0.5148414969444275,0.9988887310028076
140,23,0.4412394165992737,0.5103545784950256,0.9996877908706665
140,16,0.4204765856266022,0.4371933043003082,0.11911147832870483
140,15,0.44762754440307617,0.34688371419906616,0.9972890019416809
140,12,0.4508473575115204,0.256637841463089,0.9991233944892883
140,11,0.4647121727466583,0.23747745156288147,0.999997079372406
141,28,0.42524802684783936,0.8897069692611694,0.9413406252861023
141,27,0.49442070722579956,0.8121539354324341,0.9940903782844543
141,24,0.4302646219730377,0.5147929787635803,0.9989863038063049
141,23,0.4332612156867981,0.50627601146698,0.9997068047523499
141,16,0.412958025932312,0.4419046640396118,0.11805218458175659
141,15,0.4420017600059509,0.346015602350235,0.997411847114563
141,12,0.4468632638454437,0.25582003593444824,0.9992036819458008
141,11,0.4583553075790405,0.23731786012649536,0.9999971985816956
142,28,0.41892915964126587,0.8946463465690613,0.939526379108429
142,27,0.47414639592170715,0.7932682633399963,0.9922409653663635
142,24,0.4253552556037903,0.5167120695114136,0.9990769624710083
142,23,0.4281598925590515,0.5070089101791382,0.9997223615646362
142,16,0.40095505118370056,0.4459458887577057,0.1271214634180069
142,15,0.4390483498573303,0.3446011245250702,0.9975461959838867
142,12,0.43965598940849304,0.2531075179576874,0.999276340007782
142,11,0.45257651805877686,0.23577314615249634,0.9999971389770508
143,28,0.4186663031578064,0.8931616544723511,0.9355844259262085
143,27,0.46076664328575134,0.7659863233566284,0.990019679069519
143,24,0.4207957983016968,0.5150755643844604,0.9991565346717834
143,23,0.4233546853065491,0.5040178298950195,0.9997395873069763
143,16,0.39700931310653687,0.43897584080696106,0.12961335480213165
143,15,0.43231427669525146,0.34085533022880554,0.9976506233215332
143,12,0.4366679787635803,0.2518446743488312,0.9993345737457275
143,11,0.44578754901885986,0.23277850449085236,0.9999971389770508
144,28,0.4142970144748688,0.8924649953842163,0.9262768030166626
144,27,0.4412194788455963,0.7488560676574707,0.9869251847267151
144,24,0.4194074273109436,0.5147516131401062,0.9992215037345886
144,23,0.4141111969947815,0.504058837890625,0.9997485280036926
144,16,0.4054071009159088,0.4216313064098358,0.1281793862581253
144,15,0.4267760217189789,0.3399900794029236,0.9975953698158264
144,12,0.4335879385471344,0.24927593767642975,0.9993742108345032
144,11,0.4398592710494995,0.23217050731182098,0.9999966025352478
145,28,0.4108402132987976,0.8972957134246826,0.9236555099487305
145,27,0.4288448989391327,0.7348950505256653,0.983363926410675
145,24,0.4186275601387024,0.5146196484565735,0.9992888569831848
145,23,0.4086461663246155,0.5041614770889282,0.9997642040252686
145,16,0.41256585717201233,0.4152376353740692,0.12508609890937805
145,15,0.41806381940841675,0.3402882516384125,0.997626006603241
145,12,0.4347434937953949,0.246900737285614,0.9994114637374878
145,11,0.43255436420440674,0.23096416890621185,0.9999963045120239
146,28,0.4037700295448303,0.8966251015663147,0.9248478412628174
146,27,0.41463375091552734,0.7230772376060486,0.9798845648765564
146,24,0.40807682275772095,0.5056818723678589,0.999330997467041
146,23,0.40761926770210266,0.5018858909606934,0.9997673034667969
146,16,0.40054768323898315,0.4084378480911255,0.12116512656211853
146,15,0.412697970867157,0.3405611217021942,0.9976322054862976
146,12,0.42611491680145264,0.2426476627588272,0.9994251132011414
146,11,0.4294087290763855,0.2307860553264618,0.9999957084655762
147,28,0.4069209396839142,0.8944873213768005,0.9277116060256958
147,27,0.4008340537548065,0.7245982885360718,0.9783303737640381
147,24,0.4040558636188507,0.5041474103927612,0.9993466734886169
147,23,0.405656635761261,0.5014495253562927,0.999761164188385
147,16,0.40009456872940063,0.41115066409111023,0.11486286669969559
147,15,0.4105795621871948,0.3416646420955658,0.9976657032966614
147,12,0.41957589983940125,0.24176807701587677,0.9994208812713623
147,11,0.42614927887916565,0.23085607588291168,0.9999949932098389
148,28,0.392546683549881,0.7438584566116333,0.9318706393241882
148,27,0.40120041370391846,0.8019850254058838,0.9802770614624023
148,24,0.39788103103637695,0.5043838620185852,0.9993413686752319
148,23,0.4035879075527191,0.5016301870346069,0.9997683167457581
148,16,0.39366209506988525,0.4220763146877289,0.11071907728910446
148,15,0.406023770570755,0.34102144837379456,0.9977865815162659
148,12,0.41339483857154846,0.23909620940685272,0.9994258284568787
148,11,0.4201289117336273,0.23037457466125488,0.9999952912330627
149,28,0.3785743713378906,0.7396277785301208,0.9342843294143677
149,27,0.4095878303050995,0.8813029527664185,0.9820245504379272
149,24,0.38899222016334534,0.4978019893169403,0.9993327260017395
149,23,0.4019053876399994,0.49857574701309204,0.9997778534889221
149,16,0.3857647776603699,0.42475059628486633,0.10634193569421768
149,15,0.3999082148075104,0.3394922614097595,0.9978760480880737
149,12,0.40543121099472046,0.2385270893573761,0.999383270740509
149,11,0.4150419235229492,0.2289402335882187,0.9999955892562866
150,28,0.38904550671577454,0.8529860973358154,0.9367846846580505
150,27,0.3674655258655548,0.7830908298492432,0.9819666147232056
150,24,0.39229816198349,0.49446913599967957,0.999354898929596
150,23,0.3952220380306244,0.49197664856910706,0.9997746348381042
150,16,0.387271910905838,0.43700987100601196,0.10084790736436844
150,15,0.3906724750995636,0.3394832909107208,0.9977561235427856
150,12,0.40563780069351196,0.23857532441616058,0.9993751645088196
150,11,0.4056490361690521,0.22880825400352478,0.9999949932098389
151,28,0.3941138684749603,0.8760182857513428,0.9381808638572693
151,27,0.3551263213157654,0.7858355045318604,0.9827225208282471
151,24,0.3883691430091858,0.49674275517463684,0.9993802905082703
151,23,0.3887936770915985,0.4927659332752228,0.999776303768158
151,16,0.3827208876609802,0.4455645680427551,0.09672057628631592
151,15,0.3839627802371979,0.3395047187805176,0.9975845217704773
151,12,0.4033038020133972,0.2388208508491516,0.9993895292282104
151,11,0.4020455777645111,0.22952665388584137,0.999994695186615
152,28,0.39482977986335754,0.8922022581100464,0.9347512125968933
152,27,0.33841848373413086,0.7996596097946167,0.9820539951324463
152,24,0.38698235154151917,0.5012231469154358,0.9994045495986938
152,23,0.37616053223609924,0.49988240003585815,0.9997618794441223
152,16,0.3791845738887787,0.44305282831192017,0.09363292902708054
152,15,0.377296507358551,0.3396863043308258,0.997480034828186
152,12,0.39850133657455444,0.2394946962594986,0.9994114637374878
152,11,0.3958307206630707,0.2306494414806366,0.9999940395355225
153,28,0.3951052129268646,0.8937208652496338,0.9334517121315002
153,27,0.3263601064682007,0.8245301246643066,0.9820564985275269
153,24,0.38518068194389343,0.5078733563423157,0.9994329810142517
153,23,0.3680122494697571,0.5097214579582214,0.9997581243515015
153,16,0.38134536147117615,0.4397561848163605,0.0906650647521019
153,15,0.3670888841152191,0.34431686997413635,0.9969308972358704
153,12,0.39679038524627686,0.2411443591117859,0.9994353652000427
153,11,0.3876589238643646,0.23194903135299683,0.9999932646751404
154,28,0.3967331647872925,0.8945397734642029,0.9287198781967163
154,27,0.31511032581329346,0.8484002947807312,0.9817402362823486
154,24,0.37946489453315735,0.509066641330719,0.999397337436676
154,23,0.3625030219554901,0.5106608867645264,0.9997311234474182
154,16,0.37983524799346924,0.40799811482429504,0.08600537478923798
154,15,0.36174532771110535,0.34426218271255493,0.9963231682777405
154,12,0.39070892333984375,0.24095308780670166,0.9994260668754578
154,11,0.382066935300827,0.2314969152212143,0.9999923706054688
155,28,0.40451309084892273,0.9008616805076599,0.9161497354507446
155,27,0.30334338545799255,0.8643319606781006,0.9795066118240356
155,24,0.3732368052005768,0.5116543769836426,0.9992296695709229
155,23,0.35771405696868896,0.5130915641784668,0.9996577501296997
155,16,0.3745814859867096,0.40971776843070984,0.0817960649728775
155,15,0.35484427213668823,0.34771397709846497,0.9951254725456238
155,12,0.38492897152900696,0.24127310514450073,0.9994173645973206
155,11,0.37541690468788147,0.2313653528690338,0.9999910593032837
156,28,0.4098151922225952,0.9009237289428711,0.9054113626480103
156,27,0.2964130640029907,0.877185046672821,0.9777596592903137
156,24,0.36860233545303345,0.5117413997650146,0.9991443157196045
156,23,0.35366037487983704,0.513305127620697,0.9996273517608643
156,16,0.3716951906681061,0.39634522795677185,0.07653958350419998
156,15,0.34733062982559204,0.3474547266960144,0.9931427240371704
156,12,0.3802730143070221,0.24196533858776093,0.9994180798530579
156,11,0.3686603307723999,0.23130130767822266,0.9999901652336121
157,28,0.4099563658237457,0.9016900658607483,0.8920532464981079
157,27,0.29186275601387024,0.887622058391571,0.9751920700073242
157,24,0.36345842480659485,0.5121269226074219,0.9990142583847046
157,23,0.3500881493091583,0.5134202241897583,0.99957674741745
157,16,0.36449554562568665,0.3982139527797699,0.07151658087968826
157,15,0.33650320768356323,0.35069844126701355,0.9911553263664246
157,12,0.3742157220840454,0.24334177374839783,0.9994224309921265
157,11,0.3617609739303589,0.23152634501457214,0.9999887347221375
158,28,0.4101715683937073,0.9012696146965027,0.8805140256881714
158,27,0.29132217168807983,0.8978996276855469,0.9732488989830017
158,24,0.3588285744190216,0.5145105123519897,0.9989526867866516
158,23,0.3450048863887787,0.5156864523887634,0.9995579123497009
158,16,0.3557325005531311,0.4022074043750763,0.06742282956838608
158,15,0.3320131003856659,0.3502589762210846,0.9903228878974915
158,12,0.3670886754989624,0.2442827820777893,0.999435544013977
158,11,0.35667526721954346,0.23155231773853302,0.9999881386756897
159,28,0.40958449244499207,0.898523211479187,0.8745035529136658
159,27,0.29053840041160583,0.899496853351593,0.972649097442627
159,24,0.35001060366630554,0.5149454474449158,0.9988410472869873
159,23,0.3380125164985657,0.5166093111038208,0.9995163083076477
159,16,0.34652552008628845,0.40160244703292847,0.0634114071726799
159,15,0.3259700536727905,0.35230469703674316,0.9896429777145386
159,12,0.358794242143631,0.24464713037014008,0.9994372129440308
159,11,0.35053786635398865,0.23262521624565125,0.999987006187439
160,28,0.4091574549674988,0.8955602049827576,0.8720325231552124
160,27,0.2886427938938141,0.9026249051094055,0.9727946519851685
160,24,0.34187525510787964,0.5148038268089294,0.9987668395042419
160,23,0.33267709612846375,0.5162337422370911,0.9994986057281494
160,16,0.3375263214111328,0.4077916145324707,0.06104361265897751
160,15,0.31859520077705383,0.3526909053325653,0.9893635511398315
160,12,0.35109907388687134,0.24435879290103912,0.9994548559188843
160,11,0.34413033723831177,0.23247572779655457,0.9999871253967285
161,28,0.4061553180217743,0.8835769295692444,0.8750863075256348
161,27,0.28562894463539124,0.9041222333908081,0.9742817282676697
161,24,0.33108848333358765,0.5146578550338745,0.998780369758606
161,23,0.328281432390213,0.5159515142440796,0.9995097517967224
161,16,0.31266361474990845,0.4081079363822937,0.061132874339818954
161,15,0.3075505495071411,0.3538067936897278,0.989510715007782
161,12,0.3412487804889679,0.2443343549966812,0.9994786381721497
161,11,0.3395572304725647,0.2329302430152893,0.9999876618385315
162,28,0.3995741605758667,0.8714620471000671,0.8731599450111389
162,27,0.28607845306396484,0.9033498764038086,0.9755152463912964
162,24,0.33047565817832947,0.5111106634140015,0.9987815618515015
162,23,0.3181549310684204,0.5105516314506531,0.9995272159576416
162,16,0.3075660765171051,0.4081729054450989,0.05984731391072273
162,15,0.2958992123603821,0.3545961380004883,0.9881935119628906
162,12,0.3382814824581146,0.2442060112953186,0.9994957447052002
162,11,0.3292410969734192,0.23029567301273346,0.9999879002571106
163,28,0.38902655243873596,0.854421079158783,0.8777002096176147
163,27,0.2851746380329132,0.9069607853889465,0.9773930311203003
163,24,0.32289373874664307,0.5111110806465149,0.9987326860427856
163,23,0.31149378418922424,0.5098947882652283,0.9995452761650085
163,16,0.2965533435344696,0.408421128988266,0.058443933725357056
163,15,0.29425185918807983,0.35489076375961304,0.9881986379623413
163,12,0.3300688564777374,0.24261900782585144,0.9995012283325195
163,11,0.32299473881721497,0.22793754935264587,0.9999885559082031
164,28,0.38215765357017517,0.8362687230110168,0.8833850622177124
164,27,0.2845214307308197,0.9050106406211853,0.9791502356529236
164,24,0.31085005402565,0.5075563788414001,0.9986740946769714
164,23,0.3053387403488159,0.5045098662376404,0.999550998210907
164,16,0.28431758284568787,0.4085991680622101,0.05614602565765381
164,15,0.28642553091049194,0.3550276458263397,0.9861224889755249
164,12,0.3232492208480835,0.24220269918441772,0.999488890171051
164,11,0.3163440525531769,0.22773540019989014,0.9999887347221375
165,28,0.37091585993766785,0.8123090863227844,0.8893895745277405
165,27,0.28555336594581604,0.9069666266441345,0.980904221534729
165,24,0.30616506934165955,0.49565762281417847,0.9986954927444458
165,23,0.30326735973358154,0.49458616971969604,0.9995761513710022
165,16,0.2853906750679016,0.40871357917785645,0.05405769124627113
165,15,0.27922189235687256,0.35495391488075256,0.9828636646270752
165,12,0.31795626878738403,0.24170789122581482,0.9994901418685913
165,11,0.31096360087394714,0.2255678027868271,0.9999891519546509
166,28,0.35604482889175415,0.787108302116394,0.8969886302947998
166,27,0.28396037220954895,0.9063915014266968,0.9826172590255737
166,24,0.30244359374046326,0.48822784423828125,0.9987384676933289
166,23,0.30394503474235535,0.492448091506958,0.9996049404144287
166,16,0.2747564911842346,0.39416933059692383,0.054306432604789734
166,15,0.2765530049800873,0.3526518642902374,0.980952262878418
166,12,0.31104713678359985,0.238857239484787,0.9994872808456421
166,11,0.3051157295703888,0.22411410510540009,0.9999895691871643
167,28,0.3464232385158539,0.7653409242630005,0.9050020575523376
167,27,0.28375333547592163,0.9078360199928284,0.9842396974563599
167,24,0.2962266206741333,0.4909399449825287,0.9987958073616028
167,23,0.3033987581729889,0.493991881608963,0.9996297955513
167,16,0.2701416015625,0.39852115511894226,0.05416398122906685
167,15,0.2707637548446655,0.35150212049484253,0.9740789532661438
167,12,0.3036874532699585,0.23469111323356628,0.9995004534721375
167,11,0.30006659030914307,0.22393512725830078,0.9999895691871643
168,28,0.3308083415031433,0.7404356002807617,0.9106272459030151
168,27,0.28356802463531494,0.9070873260498047,0.9857298731803894
168,24,0.2926885783672333,0.4866824746131897,0.998824417591095
168,23,0.3030904531478882,0.49373382329940796,0.9996559619903564
168,16,0.2648906409740448,0.37853002548217773,0.060759544372558594
168,15,0.27037909626960754,0.3489885926246643,0.9742303490638733
168,12,0.29643526673316956,0.23114405572414398,0.9995075464248657
168,11,0.29538458585739136,0.22246383130550385,0.9999898076057434
169,28,0.3088599443435669,0.7200502753257751,0.9140763878822327
169,27,0.2834402620792389,0.9064745903015137,0.9870771765708923
169,24,0.28963127732276917,0.4853997230529785,0.9988765120506287
169,23,0.2971038818359375,0.49059775471687317,0.9996852278709412
169,16,0.27247363328933716,0.3846088945865631,0.060002200305461884
169,15,0.26495248079299927,0.34369131922721863,0.9762496948242188
169,12,0.29261359572410583,0.22814272344112396,0.9994490742683411
169,11,0.2893986403942108,0.21930739283561707,0.9999905824661255
170,28,0.2936660051345825,0.7062263488769531,0.9090461730957031
170,27,0.283373087644577,0.9098061919212341,0.988203763961792
170,24,0.29050272703170776,0.48602017760276794,0.9987892508506775
170,23,0.2921765446662903,0.49140438437461853,0.9996960163116455
170,16,0.25202473998069763,0.3878786563873291,0.06119205057621002
170,15,0.25297239422798157,0.3563286364078522,0.9749671816825867
170,12,0.28951501846313477,0.22831611335277557,0.9993845224380493
170,11,0.283925861120224,0.2196599245071411,0.9999898672103882
171,28,0.27884164452552795,0.7090116739273071,0.9054357409477234
171,27,0.2826872169971466,0.9120259284973145,0.9891929030418396
171,24,0.28661802411079407,0.4852484166622162,0.9987097382545471
171,23,0.28807270526885986,0.4922967851161957,0.9997023344039917
171,16,0.24375350773334503,0.38928449153900146,0.06070689484477043
171,15,0.241383895277977,0.3665856420993805,0.9719225764274597
171,12,0.28390640020370483,0.2287501096725464,0.9993023872375488
171,11,0.2775309979915619,0.21980871260166168,0.9999883770942688
172,28,0.2619131803512573,0.7051257491111755,0.9030630588531494
172,27,0.2819457948207855,0.9111791253089905,0.9901432991027832
172,24,0.2826250195503235,0.48280858993530273,0.9986163973808289
172,23,0.2804298400878906,0.49185654520988464,0.9997116327285767
172,16,0.2519299387931824,0.3761659264564514,0.05730793625116348
172,15,0.23533663153648376,0.36570224165916443,0.9691296815872192
172,12,0.2811969816684723,0.22899354994297028,0.999108076095581
172,11,0.2722293734550476,0.22078996896743774,0.9999858736991882
173,28,0.2494303435087204,0.699741780757904,0.9046895503997803
173,27,0.2815556824207306,0.9107159376144409,0.9910597801208496
173,24,0.27912437915802,0.4790496230125427,0.9986587762832642
173,23,0.2744859457015991,0.4905497133731842,0.9997318983078003
173,16,0.24711188673973083,0.3719675838947296,0.055446773767471313
173,15,0.22875504195690155,0.365481972694397,0.9665487408638
173,12,0.2789217233657837,0.22884374856948853,0.9990323781967163
173,11,0.26606884598731995,0.22086256742477417,0.9999856352806091
174,28,0.24401947855949402,0.7094424962997437,0.9072485566139221
174,27,0.28052064776420593,0.9103221297264099,0.9918891191482544
174,24,0.2740001380443573,0.47179320454597473,0.9987185001373291
174,23,0.2681584656238556,0.48165321350097656,0.9997506737709045
174,16,0.24383783340454102,0.3699146509170532,0.053691599518060684
174,15,0.22819694876670837,0.3632800281047821,0.9658976793289185
174,12,0.2733749449253082,0.22307033836841583,0.998984694480896
174,11,0.26159587502479553,0.22106321156024933,0.9999857544898987
175,28,0.23596970736980438,0.7195016145706177,0.9074946045875549
175,27,0.2805262804031372,0.9097471237182617,0.9925917983055115
175,24,0.265897661447525,0.4697684645652771,0.998786985874176
175,23,0.26245933771133423,0.48123088479042053,0.9997690916061401
175,16,0.24678651988506317,0.37357795238494873,0.055473726242780685
175,15,0.22176748514175415,0.3484625220298767,0.9681745767593384
175,12,0.26711681485176086,0.21628841757774353,0.998992919921875
175,11,0.25846943259239197,0.2200832962989807,0.999986469745636
176,28,0.22342582046985626,0.7243654131889343,0.9112931489944458
176,27,0.28094393014907837,0.9093472957611084,0.9932359457015991
176,24,0.2616647779941559,0.4701043665409088,0.9988606572151184
176,23,0.25641176104545593,0.480232298374176,0.9997854232788086
176,16,0.2515634298324585,0.40785282850265503,0.05629994347691536
176,15,0.2166692465543747,0.34844496846199036,0.9690373539924622
176,12,0.2632879316806793,0.21711277961730957,0.9990271925926208
176,11,0.2527436316013336,0.2170633226633072,0.9999868273735046
177,28,0.2142222821712494,0.7646747827529907,0.9151723980903625
177,27,0.2805587351322174,0.9064353704452515,0.9937031269073486
177,24,0.25486043095588684,0.4758489429950714,0.9989178776741028
177,23,0.25704964995384216,0.48878049850463867,0.9997957348823547
177,16,0.2539421021938324,0.41932815313339233,0.05512326583266258
177,15,0.21451416611671448,0.3485080599784851,0.970495343208313
177,12,0.26014822721481323,0.2180558443069458,0.9990619421005249
177,11,0.25022318959236145,0.21723246574401855,0.9999870657920837
178,28,0.2043750137090683,0.8002841472625732,0.9200077652931213
178,27,0.2795930802822113,0.9062530994415283,0.9941335320472717
178,24,0.24889570474624634,0.48670321702957153,0.9989622831344604
178,23,0.2541041970252991,0.49959293007850647,0.999798059463501
178,16,0.25503501296043396,0.4175777733325958,0.0531739704310894
178,15,0.21491780877113342,0.3507102429866791,0.9693743586540222
178,12,0.25480762124061584,0.2221883088350296,0.9990782141685486
178,11,0.24607069790363312,0.21945884823799133,0.999985933303833
179,28,0.19121535122394562,0.824947714805603,0.9221081137657166
179,27,0.27935975790023804,0.9062159061431885,0.9941759705543518
179,24,0.24429114162921906,0.4895167052745819,0.9989907741546631
179,23,0.24937011301517487,0.5012747049331665,0.9997957944869995
179,16,0.24421437084674835,0.416382372379303,0.05163722485303879
179,15,0.21027307212352753,0.3502851724624634,0.9718760848045349
179,12,0.24860824644565582,0.22755500674247742,0.999116837978363
179,11,0.24332788586616516,0.21984191238880157,0.9999867677688599
180,28,0.17796486616134644,0.8516534566879272,0.9260956048965454
180,27,0.2795584499835968,0.906180739402771,0.994325578212738
180,24,0.2389492392539978,0.4935455918312073,0.9990193247795105
180,23,0.2402184009552002,0.5029605627059937,0.9997922778129578
180,16,0.2349000722169876,0.4003466069698334,0.05046515539288521
180,15,0.20083385705947876,0.3495454788208008,0.973456084728241
180,12,0.2467767894268036,0.2370990663766861,0.9991336464881897
180,11,0.23627065122127533,0.2214946746826172,0.9999868869781494
181,28,0.16996924579143524,0.8593475222587585,0.9290326833724976
181,27,0.27946606278419495,0.9061799049377441,0.9943762421607971
181,24,0.23050956428050995,0.49348992109298706,0.9990667104721069
181,23,0.23869828879833221,0.5023692846298218,0.9997969269752502
181,16,0.23343777656555176,0.41338545083999634,0.049371179193258286
181,15,0.2014058530330658,0.3480629622936249,0.9751497507095337
181,12,0.2380429059267044,0.23850010335445404,0.9991795420646667
181,11,0.2314901500940323,0.22150492668151855,0.9999875426292419
182,28,0.16351813077926636,0.8749101161956787,0.9319324493408203
182,27,0.27908581495285034,0.9061093926429749,0.9945095777511597
182,24,0.22477425634860992,0.4993738830089569,0.9991069436073303
182,23,0.23011824488639832,0.5038261413574219,0.9997944831848145
182,16,0.2259811908006668,0.4089933931827545,0.04947736859321594
182,15,0.18714337050914764,0.3489716351032257,0.9727519154548645
182,12,0.23392538726329803,0.24345675110816956,0.9992125034332275
182,11,0.2233467996120453,0.22460603713989258,0.999986469745636
183,28,0.16413380205631256,0.8734005689620972,0.9341933131217957
183,27,0.27703702449798584,0.9039759039878845,0.9946645498275757
183,24,0.21671853959560394,0.5002530217170715,0.9991253614425659
183,23,0.22347961366176605,0.5045759677886963,0.9997872114181519
183,16,0.2098805457353592,0.40834030508995056,0.04895531386137009
183,15,0.18108171224594116,0.35096052289009094,0.9705706238746643
183,12,0.22602629661560059,0.2430896908044815,0.9992331266403198
183,11,0.2180655151605606,0.2271694391965866,0.9999842643737793
184,28,0.1618548333644867,0.8853335380554199,0.9361026287078857
184,27,0.2767755389213562,0.9015967845916748,0.9948205351829529
184,24,0.21082645654678345,0.49939438700675964,0.9991527199745178
184,23,0.21885289251804352,0.504092276096344,0.9997881054878235
184,16,0.21377119421958923,0.4149779677391052,0.0486789345741272
184,15,0.1748683899641037,0.34913507103919983,0.9689632058143616
184,12,0.21805225312709808,0.24141381680965424,0.9992647171020508
184,11,0.2113221138715744,0.22656521201133728,0.9999836087226868
185,28,0.16140012443065643,0.8892287611961365,0.938190758228302
185,27,0.2737254798412323,0.8953834772109985,0.9949765205383301
185,24,0.20462174713611603,0.5006620287895203,0.9991738796234131
185,23,0.21266335248947144,0.5042939782142639,0.9997833371162415
185,16,0.20194466412067413,0.41674014925956726,0.048017796128988266
185,15,0.16948269307613373,0.3461812138557434,0.9676970839500427
185,12,0.2114279717206955,0.2411811798810959,0.9992905855178833
185,11,0.20436103641986847,0.2264709174633026,0.9999825954437256
186,28,0.16021466255187988,0.8913881778717041,0.9383449554443359
186,27,0.26630327105522156,0.8850226402282715,0.995044469833374
186,24,0.20341171324253082,0.499980628490448,0.999214768409729
186,23,0.20807047188282013,0.5040404796600342,0.9997839331626892
186,16,0.18015530705451965,0.39911532402038574,0.046479664742946625
186,15,0.16271597146987915,0.34230050444602966,0.9650209546089172
186,12,0.20202036201953888,0.24029885232448578,0.9993259906768799
186,11,0.198504239320755,0.2262706756591797,0.9999794363975525
187,28,0.15895701944828033,0.8950692415237427,0.9389785528182983
187,27,0.2544863820075989,0.8733983039855957,0.995120108127594
187,24,0.20007459819316864,0.5013799667358398,0.999259352684021
187,23,0.20157034695148468,0.5045467615127563,0.9997872114181519
187,16,0.16701678931713104,0.36508750915527344,0.04599905014038086
187,15,0.16047528386116028,0.34054192900657654,0.9663859605789185
187,12,0.19920969009399414,0.2369593381881714,0.9993543028831482
187,11,0.19629280269145966,0.22566105425357819,0.9999791979789734
